;Curso;Empresa;Data Início;Data Término;Ano Início;Ano Término;Período;Latitude;Longitude;Cidade;Localização;;
2203;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;08/03/2016 00:00;05/01/2017 00:00;2016;2017;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2204;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;08/09/2016 00:00;14/12/2016 00:00;2016;2016;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2205;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;17/10/2016 00:00;17/08/2017 00:00;2016;2017;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2206;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/01/2016 00:00;30/10/2017 00:00;2016;2017;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2207;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;24/01/2017 00:00;19/12/2017 00:00;2017;2017;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2208;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;07/10/2017 00:00;04/05/2018 00:00;2017;2018;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2209;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/01/2017 00:00;23/10/2018 00:00;2017;2018;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2210;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;31/12/2017 00:00;31/12/2018 00:00;2017;2018;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2211;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;14/03/2018 00:00;14/03/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2212;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;05/07/2018 00:00;15/12/2018 00:00;2018;2018;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2213;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;15/10/2018 00:00;29/08/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2214;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;12/03/2018 00:00;11/08/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2215;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;15/12/2018 00:00;24/09/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2216;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;07/12/2021 00:00;07/11/2022 00:00;2021;2022;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2217;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;07/12/2021 00:00;14/03/2022 00:00;2021;2022;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2218;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;09/08/2021 00:00;30/11/2021 00:00;2021;2021;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2219;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;03/07/2022 00:00;03/06/2023 00:00;2022;2023;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2220;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;05/09/2022 00:00;05/08/2023 00:00;2022;2023;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2221;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;07/12/2022 00:00;07/11/2023 00:00;2022;2023;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2222;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;10/07/2019 00:00;10/02/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2223;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;10/07/2019 00:00;10/05/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2224;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;10/02/2020 00:00;13/08/2021 00:00;2020;2021;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2225;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;26/10/2020 00:00;07/08/2021 00:00;2020;2021;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2226;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;03/07/2022 00:00;03/06/2023 00:00;2022;2023;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2227;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;09/12/2017 00:00;21/08/2018 00:00;2017;2018;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2228;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;09/11/2018 00:00;18/12/2018 00:00;2018;2018;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2229;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;14/03/2019 00:00;08/12/2019 00:00;2019;2019;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2234;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;07/05/2016 00:00;06/12/2017 00:00;2016;2017;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2235;Engenharia Química;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;02/02/2016 00:00;02/01/2018 00:00;2016;2018;2;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2237;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;01/07/2019 00:00;18/11/2019 00:00;2019;2019;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2238;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;04/04/2017 00:00;08/06/2018 00:00;2017;2018;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2239;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;03/09/2017 00:00;19/12/2017 00:00;2017;2017;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2240;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;25/06/2018 00:00;02/11/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2241;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;12/06/2019 00:00;14/12/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2242;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;09/04/2017 00:00;27/08/2018 00:00;2017;2018;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2243;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;09/04/2018 00:00;31/12/2018 00:00;2018;2018;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2244;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;17/09/2018 00:00;16/09/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2245;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;01/07/2019 00:00;12/03/2019 00:00;2019;2019;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2246;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;12/06/2021 00:00;08/05/2022 00:00;2021;2022;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2247;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/07/2022 00:00;11/06/2023 00:00;2022;2023;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2248;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;10/07/2019 00:00;08/11/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2249;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;10/03/2019 00:00;08/12/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2250;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;16/11/2020 00:00;15/11/2021 00:00;2020;2021;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2251;Engenharia de Materiais;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;01/01/2018 00:00;12/03/2018 00:00;2018;2018;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2252;Engenharia Ambiental;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;07/02/2018 00:00;19/06/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2253;Engenharia Física;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/03/2020 00:00;11/02/2021 00:00;2020;2021;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2254;Engenharia Física;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;15/12/2021 00:00;02/01/2022 00:00;2021;2022;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2255;Engenharia Física;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;08/06/2018 00:00;25/06/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2256;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;14/05/2018 00:00;27/02/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2257;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;04/06/2018 00:00;25/03/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2258;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;10/08/2018 00:00;10/11/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2259;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;04/01/2019 00:00;28/08/2019 00:00;2019;2019;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2260;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/04/2019 00:00;11/02/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2261;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;10/08/2019 00:00;01/06/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2262;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/03/2020 00:00;29/04/2021 00:00;2020;2021;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2263;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;14/10/2019 00:00;12/09/2019 00:00;2019;2019;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2264;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;16/11/2020 00:00;08/02/2021 00:00;2020;2021;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2265;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;12/07/2020 00:00;17/02/2021 00:00;2020;2021;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2266;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/08/2021 00:00;08/05/2022 00:00;2021;2022;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2267;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/08/2021 00:00;23/12/2021 00:00;2021;2021;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2268;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;08/08/2022 00:00;08/07/2023 00:00;2022;2023;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2269;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;17/10/2022 00:00;17/10/2023 00:00;2022;2023;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2270;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/05/2018 00:00;28/10/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2271;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;12/10/2018 00:00;12/04/2019 00:00;2018;2019;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2272;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;07/02/2019 00:00;12/06/2019 00:00;2019;2019;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2273;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/04/2019 00:00;11/02/2020 00:00;2019;2020;1;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2274;Engenharia de Produção;AMSTED MAXION FUNDIÇÃO E EQUIPAMENTOS FERROVIÁRIOS S.A;11/03/2020 00:00;17/12/2020 00:00;2020;2020;0;-2.258.657.437;-4.495.755.085;Cruzeiro;1;;
2279;Engenharia Física;ITAÚ UNIBANCO S/A;19/01/2021 00:00;15/01/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2280;Engenharia Química;ITAÚ UNIBANCO S/A;02/03/2016 00:00;08/02/2016 00:00;2016;2016;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2281;Engenharia Química;ITAÚ UNIBANCO S/A;10/02/2017 00:00;30/03/2018 00:00;2017;2018;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2282;Engenharia Química;ITAÚ UNIBANCO S/A;04/02/2018 00:00;10/01/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2283;Engenharia Química;ITAÚ UNIBANCO S/A;10/01/2018 00:00;04/01/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2286;Engenharia de Materiais;ITAÚ UNIBANCO S/A;14/09/2016 00:00;10/06/2016 00:00;2016;2016;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2287;Engenharia de Materiais;ITAÚ UNIBANCO S/A;02/03/2020 00:00;01/05/2021 00:00;2020;2021;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2288;Engenharia Bioquimica;ITAÚ UNIBANCO S/A;06/04/2021 00:00;04/05/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2289;Engenharia de Produção;ITAÚ UNIBANCO S/A;10/06/2021 00:00;04/05/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2290;Engenharia de Produção;ITAÚ UNIBANCO S/A;04/06/2022 00:00;04/05/2023 00:00;2022;2023;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2291;Engenharia de Produção;ITAÚ UNIBANCO S/A;09/01/2021 00:00;03/01/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2292;Engenharia de Produção;ITAÚ UNIBANCO S/A;03/02/2022 00:00;03/01/2023 00:00;2022;2023;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2293;Engenharia de Produção;ITAÚ UNIBANCO S/A;09/02/2022 00:00;03/01/2023 00:00;2022;2023;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2294;Engenharia Química;ITAÚ UNIBANCO S/A;09/03/2018 00:00;28/06/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2295;Engenharia Química;ITAÚ UNIBANCO S/A;15/01/2018 00:00;07/04/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2296;Engenharia Química;ITAÚ UNIBANCO S/A;20/06/2019 00:00;24/09/2019 00:00;2019;2019;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2297;Engenharia Química;ITAÚ UNIBANCO S/A;04/03/2017 00:00;10/02/2017 00:00;2017;2017;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2298;Engenharia Química;ITAÚ UNIBANCO S/A;08/01/2017 00:00;31/01/2018 00:00;2017;2018;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2299;Engenharia Química;ITAÚ UNIBANCO S/A;15/01/2018 00:00;14/07/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2300;Engenharia Química;ITAÚ UNIBANCO S/A;07/05/2018 00:00;17/09/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2301;Engenharia Química;ITAÚ UNIBANCO S/A;02/03/2022 00:00;18/05/2022 00:00;2022;2022;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2303;Engenharia Química;ITAÚ UNIBANCO S/A;17/01/2017 00:00;16/07/2017 00:00;2017;2017;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2304;Engenharia Química;ITAÚ UNIBANCO S/A;07/07/2017 00:00;31/12/2018 00:00;2017;2018;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2305;Engenharia Química;ITAÚ UNIBANCO S/A;10/03/2017 00:00;04/02/2018 00:00;2017;2018;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2306;Engenharia Química;ITAÚ UNIBANCO S/A;01/03/2018 00:00;02/09/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2307;Engenharia Química;ITAÚ UNIBANCO S/A;07/10/2018 00:00;12/10/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2308;Engenharia Química;ITAÚ UNIBANCO S/A;03/02/2020 00:00;09/01/2020 00:00;2020;2020;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2309;Engenharia Química;ITAÚ UNIBANCO S/A;09/02/2020 00:00;12/02/2021 00:00;2020;2021;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2310;Engenharia Química;ITAÚ UNIBANCO S/A;05/10/2022 00:00;11/09/2022 00:00;2022;2022;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2311;Engenharia Química;ITAÚ UNIBANCO S/A;10/04/2022 00:00;04/03/2023 00:00;2022;2023;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2312;Engenharia Química;ITAÚ UNIBANCO S/A;17/12/2018 00:00;02/08/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2313;Engenharia Química;ITAÚ UNIBANCO S/A;01/07/2019 00:00;22/02/2019 00:00;2019;2019;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2314;Engenharia Química;ITAÚ UNIBANCO S/A;01/10/2019 00:00;07/09/2019 00:00;2019;2019;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2315;Engenharia Química;ITAÚ UNIBANCO S/A;20/10/2020 00:00;15/04/2021 00:00;2020;2021;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2316;Engenharia Química;ITAÚ UNIBANCO S/A;12/04/2020 00:00;06/03/2021 00:00;2020;2021;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2317;Engenharia Química;ITAÚ UNIBANCO S/A;06/04/2021 00:00;12/03/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2318;Engenharia Química;ITAÚ UNIBANCO S/A;01/02/2017 00:00;30/06/2017 00:00;2017;2017;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2319;Engenharia Química;ITAÚ UNIBANCO S/A;07/01/2017 00:00;22/02/2018 00:00;2017;2018;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2320;Engenharia Química;ITAÚ UNIBANCO S/A;20/06/2018 00:00;19/06/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2321;Engenharia Química;ITAÚ UNIBANCO S/A;01/10/2019 00:00;06/01/2019 00:00;2019;2019;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2322;Engenharia Química;ITAÚ UNIBANCO S/A;07/10/2019 00:00;07/09/2020 00:00;2019;2020;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2323;Engenharia Química;ITAÚ UNIBANCO S/A;08/03/2021 00:00;02/02/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2324;Engenharia Química;ITAÚ UNIBANCO S/A;09/11/2017 00:00;23/02/2018 00:00;2017;2018;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2325;Engenharia Química;ITAÚ UNIBANCO S/A;17/07/2017 00:00;03/02/2018 00:00;2017;2018;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2326;Engenharia Química;ITAÚ UNIBANCO S/A;07/10/2019 00:00;01/09/2020 00:00;2019;2020;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2327;Engenharia Química;ITAÚ UNIBANCO S/A;05/01/2019 00:00;10/09/2019 00:00;2019;2019;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2328;Engenharia Química;ITAÚ UNIBANCO S/A;16/04/2021 00:00;15/10/2021 00:00;2021;2021;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2329;Engenharia Química;ITAÚ UNIBANCO S/A;12/01/2021 00:00;06/01/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2330;Engenharia Química;ITAÚ UNIBANCO S/A;06/02/2022 00:00;12/01/2022 00:00;2022;2022;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2331;Engenharia Química;ITAÚ UNIBANCO S/A;17/03/2022 00:00;15/03/2023 00:00;2022;2023;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2332;Engenharia Química;ITAÚ UNIBANCO S/A;21/03/2016 00:00;20/09/2016 00:00;2016;2016;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2333;Engenharia Química;ITAÚ UNIBANCO S/A;21/09/2016 00:00;30/12/2016 00:00;2016;2016;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2334;Engenharia Bioquimica;ITAÚ UNIBANCO S/A;11/09/2018 00:00;18/09/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2335;Engenharia Bioquimica;ITAÚ UNIBANCO S/A;01/02/2020 00:00;07/01/2020 00:00;2020;2020;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2336;Engenharia Bioquimica;ITAÚ UNIBANCO S/A;03/12/2020 00:00;03/09/2021 00:00;2020;2021;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2337;Engenharia Bioquimica;ITAÚ UNIBANCO S/A;07/02/2020 00:00;30/12/2020 00:00;2020;2020;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2338;Engenharia Bioquimica;ITAÚ UNIBANCO S/A;05/10/2018 00:00;11/09/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2339;Engenharia de Materiais;ITAÚ UNIBANCO S/A;19/01/2021 00:00;15/07/2022 00:00;2021;2022;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2340;Engenharia de Materiais;ITAÚ UNIBANCO S/A;20/07/2018 00:00;23/09/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2341;Engenharia de Materiais;ITAÚ UNIBANCO S/A;02/05/2018 00:00;08/04/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2342;Engenharia de Materiais;ITAÚ UNIBANCO S/A;08/04/2018 00:00;21/11/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2343;Engenharia Ambiental;ITAÚ UNIBANCO S/A;03/01/2018 00:00;31/08/2018 00:00;2018;2018;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2344;Engenharia Ambiental;ITAÚ UNIBANCO S/A;08/08/2018 00:00;02/07/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2345;Engenharia Ambiental;ITAÚ UNIBANCO S/A;10/08/2018 00:00;15/03/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2346;Engenharia Ambiental;ITAÚ UNIBANCO S/A;02/08/2019 00:00;08/08/2020 00:00;2019;2020;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2347;Engenharia Ambiental;ITAÚ UNIBANCO S/A;31/08/2018 00:00;28/08/2019 00:00;2018;2019;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2348;Engenharia Ambiental;ITAÚ UNIBANCO S/A;29/08/2019 00:00;12/05/2020 00:00;2019;2020;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2349;Engenharia Física;ITAÚ UNIBANCO S/A;05/04/2022 00:00;11/03/2022 00:00;2022;2022;0;-2.323.007.733;-4.591.998.217;São Paulo;3;;
2350;Engenharia Física;ITAÚ UNIBANCO S/A;07/11/2022 00:00;01/10/2023 00:00;2022;2023;1;-2.323.007.733;-4.591.998.217;São Paulo;3;;
